lon,lat,radar_freeboard_20_ku,radar_freeboard_smoothed_20_ku
339.864334,78.789315,,-0.3447
339.852488,78.791206,,-0.3447
339.840639,78.793096,,-0.3447
339.828786,78.794986,,-0.3447
339.816926,78.796876,,-0.3447
339.805065,78.798765,,-0.3447
339.793200,78.800654,,-0.3447
339.781331,78.802542,,-0.3447
339.769458,78.804429,,-0.3447
339.757579,78.806317,,-0.3447
339.745699,78.808204,,-0.3447
339.733811,78.810091,,-0.3447
339.721923,78.811976,,-0.3447
339.710031,78.813862,,-0.3447
339.698135,78.815747,,-0.3447
339.686232,78.817632,,-0.3447
339.674328,78.819516,,-0.3447
339.662421,78.821399,,-0.3447
339.650509,78.823282,,-0.3447
339.638591,78.825166,,-0.3447
339.626668,78.827048,,-0.3447
339.614745,78.828930,,-0.3447
339.602818,78.830811,,-0.3447
339.590884,78.832693,,-0.3447
339.578949,78.834573,,-0.3447
339.567007,78.836454,,-0.3447
339.555061,78.838334,,-0.3447
339.543115,78.840213,,-0.3447
339.531161,78.842092,,-0.3447
339.519206,78.843970,,-0.3447
339.507245,78.845848,,-0.3447
339.495283,78.847725,,-0.3447
339.483317,78.849602,,-0.3447
339.471343,78.851479,,-0.3447
339.459366,78.853355,,-0.3447
339.447388,78.855230,,-0.3447
339.435407,78.857105,,-0.3447
339.423421,78.858980,,-0.3447
339.411428,78.860854,,-0.3447
339.399434,78.862728,,-0.3447
339.387434,78.864601,,-0.3447
339.375432,78.866474,,-0.3447
339.363424,78.868347,,-0.3447
339.351415,78.870218,,-0.3447
298.359953,81.421020,,-0.8392
298.339973,81.420991,,-0.8392
298.319994,81.420962,,-0.8392
298.300015,81.420931,,-0.8392
298.280036,81.420900,,-0.8392
298.260057,81.420867,,-0.8392
298.240079,81.420833,,-0.8392
298.220100,81.420799,,-0.8392
298.200122,81.420763,,-0.8392
298.180143,81.420726,,-0.8392
298.160166,81.420689,,-0.8392
298.140188,81.420650,,-0.8392
298.120210,81.420611,,-0.8392
298.100232,81.420570,,-0.8392
298.080255,81.420528,,-0.8392
298.060277,81.420485,,-0.8392
298.040300,81.420442,,-0.8392
298.020323,81.420397,,-0.8392
298.000347,81.420351,,-0.8392
297.980370,81.420305,,-0.8392
297.960394,81.420257,,-0.8392
297.940418,81.420208,,-0.8392
297.920442,81.420159,,-0.8392
297.900467,81.420108,,-0.8392
297.880492,81.420056,,-0.8392
297.860517,81.420003,,-0.8392
297.840542,81.419950,,-0.8392
297.820568,81.419895,,-0.8392
297.800594,81.419839,,-0.8392
297.780620,81.419782,,-0.8392
297.760646,81.419725,,-0.8392
297.740673,81.419666,,-0.8392
297.720700,81.419606,,-0.8392
297.700727,81.419545,,-0.8392
297.680755,81.419483,,-0.8392
297.660782,81.419421,,-0.8392
297.640811,81.419357,,-0.8392
297.620839,81.419292,,-0.8392
297.600868,81.419226,,-0.8392
297.580896,81.419159,,-0.8392
297.560926,81.419091,,-0.8392
297.540955,81.419023,,-0.8392
297.520985,81.418953,,-0.8389
297.501015,81.418882,,-0.8386
297.481046,81.418810,,-0.8383
297.461077,81.418737,,-0.8380
297.441108,81.418663,,-0.8377
297.421139,81.418589,,-0.8374
297.401171,81.418513,,-0.8371
297.381204,81.418436,,-0.8368
297.361236,81.418358,,-0.8365
297.341269,81.418279,,-0.8362
297.321302,81.418199,,-0.8359
297.301336,81.418118,,-0.8356
297.281370,81.418036,,-0.8353
297.261404,81.417953,,-0.8350
297.241439,81.417869,,-0.8347
297.221474,81.417784,,-0.8344
297.201509,81.417699,,-0.8341
297.181545,81.417612,,-0.8338
297.161581,81.417524,,-0.8335
297.141618,81.417435,,-0.8332
297.121655,81.417345,,-0.8329
297.101692,81.417254,,-0.8326
297.081730,81.417162,,-0.8324
297.061768,81.417069,,-0.8322
297.041807,81.416975,,-0.8320
297.021846,81.416880,,-0.8318
297.001885,81.416784,,-0.8316
296.981926,81.416687,,-0.8313
296.961966,81.416589,,-0.8310
296.942008,81.416490,,-0.8307
296.922049,81.416390,,-0.8304
296.902091,81.416289,,-0.8301
296.882133,81.416187,,-0.8297
296.862177,81.416084,,-0.8293
296.842220,81.415980,,-0.8289
296.822264,81.415875,,-0.8284
296.802308,81.415769,,-0.8284
296.782353,81.415662,,-0.8284
296.762398,81.415554,,-0.8284
296.742444,81.415445,,-0.8284
296.722491,81.415335,,-0.8284
296.702537,81.415224,,-0.8284
296.682585,81.415112,,-0.8284
296.662632,81.414999,,-0.8284
296.642681,81.414884,,-0.8284
296.622730,81.414769,,-0.8284
296.602779,81.414653,,-0.8284
296.582829,81.414536,,-0.8284
296.562880,81.414418,,-0.8284
296.542931,81.414299,,-0.8284
296.522982,81.414179,,-0.8284
296.503034,81.414058,,-0.8284
296.483086,81.413936,,-0.8284
296.463140,81.413813,,-0.8284
296.443193,81.413689,,-0.8284
296.423248,81.413564,,-0.8284
296.403303,81.413437,,-0.8284
296.383358,81.413310,,-0.8284
264.092794,79.637470,,-0.9999
264.078999,79.635823,,-0.9999
264.065209,79.634175,,-0.9999
264.051423,79.632526,,-0.9999
264.037641,79.630877,,-0.9999
264.023864,79.629227,,-0.9999
264.010090,79.627576,,-0.9999
263.996322,79.625925,,-0.9999
263.982557,79.624274,,-0.9999
263.968796,79.622622,,-0.9999
263.875415,79.611382,,-0.9999
263.861682,79.609724,,-0.9999
263.847952,79.608066,,-0.9999
263.834226,79.606408,,-0.9999
263.820505,79.604749,,-0.9999
263.806788,79.603089,,-0.9999
263.793075,79.601429,,-0.9999
263.779366,79.599768,,-0.9999
263.765662,79.598107,,-0.9999
263.751962,79.596445,,-0.9999
263.738266,79.594783,,-0.9999
263.724574,79.593119,,-0.9999
263.710887,79.591456,,-0.9999
263.697204,79.589792,,-0.9999
263.683525,79.588127,,-0.9999
263.669851,79.586462,,-0.9999
263.656181,79.584796,,-0.9999
263.642515,79.583129,,-0.9999
263.628853,79.581462,,-0.9995
263.615195,79.579795,,-0.9985
263.601542,79.578127,,-0.9970
263.587893,79.576458,,-0.9951
263.574248,79.574789,,-0.9931
263.560607,79.573119,,-0.9912
263.546971,79.571449,,-0.9893
263.533339,79.569778,,-0.9873
263.519711,79.568106,,-0.9854
263.506091,79.566435,,-0.9834
263.492472,79.564762,,-0.9815
263.478857,79.563089,,-0.9795
263.465246,79.561415,,-0.9776
263.451639,79.559741,,-0.9757
263.438037,79.558066,,-0.9737
263.424443,79.556391,,-0.9718
263.410849,79.554715,,-0.9698
263.397263,79.553039,,-0.9679
263.383677,79.551362,,-0.9660
263.370096,79.549685,,-0.9640
263.356520,79.548007,,-0.9621
263.342947,79.546328,,-0.9601
263.329379,79.544649,,-0.9582
263.315815,79.542969,,-0.9562
263.302255,79.541288,,-0.9543
263.288699,79.539607,,-0.9524
263.275148,79.537926,,-0.9504
263.261601,79.536244,,-0.9485
263.248062,79.534562,,-0.9465
263.234523,79.532879,,-0.9446
263.220989,79.531195,,-0.9427
263.207459,79.529511,,-0.9407
263.193933,79.527826,,-0.9388
263.180411,79.526140,,-0.9368
263.166894,79.524454,,-0.9349
263.153381,79.522768,,-0.9329
263.139872,79.521081,,-0.9310
263.126371,79.519394,,-0.9296
263.112870,79.517706,,-0.9286
263.099374,79.516017,,-0.9281
263.085882,79.514328,,-0.9281
263.072398,79.512638,,-0.9281
263.058914,79.510948,,-0.9281
263.045435,79.509257,,-0.9281
263.031960,79.507566,,-0.9281
263.018489,79.505874,,-0.9281
263.005022,79.504181,,-0.9281
262.991563,79.502489,,-0.9281
262.978105,79.500795,,-0.9281
262.964654,79.499101,,-0.9281
262.951204,79.497406,,-0.9281
262.937759,79.495711,,-0.9281
262.924318,79.494015,,-0.9281
262.910880,79.492319,,-0.9281
262.897447,79.490622,,-0.9281
262.884022,79.488925,,-0.9281
262.870598,79.487227,,-0.9281
262.857177,79.485528,,-0.9281
262.843761,79.483829,,-0.9281
262.830349,79.482129,,-0.9281
262.816942,79.480429,,-0.9281
262.803539,79.478728,,-0.9281
262.790143,79.477028,,-0.9281
262.776748,79.475326,,-0.9281
262.763358,79.473623,,-0.9281
262.749975,79.471921,,-0.9281
262.736592,79.470217,,-0.9281
262.723218,79.468514,,-0.9281
262.709844,79.466809,,-0.9281
262.696474,79.465104,,-0.9281
262.683109,79.463398,,-0.9281
262.669751,79.461693,,-0.9281
262.656394,79.459986,,-0.9281
262.643041,79.458279,,-0.9281
262.629693,79.456571,,-0.9281
262.616352,79.454863,,-0.9281
262.603015,79.453154,,-0.9281
262.589680,79.451445,,-0.9281
262.576351,79.449735,,-0.9281
262.563024,79.448025,,-0.9281
262.549700,79.446314,,-0.9281
262.536385,79.444603,,-0.9281
262.523070,79.442890,,-0.9281
262.509762,79.441178,,-0.9281
262.496456,79.439465,,-0.9281
262.483157,79.437752,,-0.9281
262.469862,79.436038,,-0.9281
262.456568,79.434323,,-0.9281
