lon,lat,radar_freeboard_20_ku,radar_freeboard_smoothed_20_ku
232.339417,81.084231,,0.0733
232.320896,81.083431,,0.0739
232.302378,81.082630,,0.0745
232.283863,81.081828,,0.0740
232.265357,81.081026,,0.0743
232.246849,81.080222,,0.0746
232.228344,81.079418,,0.0740
232.209842,81.078613,,0.0733
232.191344,81.077806,,0.0727
232.172854,81.076999,,0.0720
232.154363,81.076191,,0.0714
232.135874,81.075383,,0.0707
232.117389,81.074573,,0.0709
232.098907,81.073762,,0.0711
232.080434,81.072951,,0.0705
232.061958,81.072138,,0.0707
232.043487,81.071325,,0.0709
232.025023,81.070511,,0.0711
232.006558,81.069695,,0.0713
231.988096,81.068879,,0.0715
231.969637,81.068062,,0.0717
231.951181,81.067245,,0.0719
231.932729,81.066426,,0.0721
231.914281,81.065606,,0.0723
231.895835,81.064786,,0.0725
231.877393,81.063964,,0.0721
231.858954,81.063142,,0.0722
231.840519,81.062319,,0.0718
231.822087,81.061495,,0.0715
231.803658,81.060670,,0.0710
231.785237,81.059844,,0.0703
231.766815,81.059017,,0.0694
231.748396,81.058190,,0.0683
231.729981,81.057361,,0.0670
231.711568,81.056532,,0.0655
231.693160,81.055701,,0.0638
231.674759,81.054870,,0.0620
231.656357,81.054038,,0.0600
231.637963,81.053206,,0.0579
231.619567,81.052372,,0.0556
231.601175,81.051537,,0.0532
231.582786,81.050701,,0.0506
231.564401,81.049865,,0.0478
231.546024,81.049028,,0.0449
231.527645,81.048189,0.3596,0.0419
231.509270,81.047350,,0.0387
231.490898,81.046510,,0.0354
231.472530,81.045669,,0.0315
231.454165,81.044827,,0.0271
231.435808,81.043985,,0.0225
231.417450,81.043141,-0.2474,0.0179
231.399095,81.042297,,0.0139
231.380744,81.041451,,0.0096
231.362396,81.040605,,0.0053
231.344051,81.039758,,0.0010
231.325710,81.038910,,-0.0032
231.307373,81.038061,,-0.0079
231.289038,81.037211,,-0.0126
231.270707,81.036361,,-0.0173
231.252380,81.035509,,-0.0219
231.234056,81.034657,,-0.0265
231.215735,81.033803,,-0.0310
231.197418,81.032949,,-0.0350
231.179104,81.032094,,-0.0394
231.160793,81.031238,,-0.0431
231.142486,81.030381,,-0.0470
231.124183,81.029523,-0.0618,-0.0509
231.105882,81.028665,-0.0444,-0.0550
231.087586,81.027805,0.0649,-0.0592
231.069292,81.026945,,-0.0635
231.051002,81.026084,,-0.0676
231.032721,81.025222,,-0.0713
231.014438,81.024359,,-0.0748
230.996163,81.023495,,-0.0781
230.977887,81.022631,,-0.0812
230.959614,81.021765,,-0.0841
230.941350,81.020899,,-0.0869
230.923084,81.020031,,-0.0895
230.904822,81.019163,,-0.0919
230.886563,81.018294,,-0.0939
230.868312,81.017424,,-0.0956
230.850060,81.016553,,-0.0969
230.831811,81.015681,0.0077,-0.0980
230.813571,81.014809,-0.2166,-0.0987
230.795330,81.013935,,-0.0989
230.777091,81.013061,,-0.0990
230.758862,81.012186,,-0.0988
230.740631,81.011310,-0.1015,-0.0985
230.722403,81.010433,,-0.0980
230.704183,81.009555,,-0.0966
230.685963,81.008676,,-0.0952
230.667746,81.007797,,-0.0936
230.649532,81.006916,,-0.0919
230.631322,81.006035,,-0.0898
230.613116,81.005153,,-0.0875
230.594913,81.004269,-0.1857,-0.0850
230.576713,81.003385,,-0.0824
230.558517,81.002500,,-0.0796
230.540329,81.001615,,-0.0766
230.522140,81.000728,,-0.0734
230.503955,80.999841,,-0.0701
230.485773,80.998952,,-0.0666
230.467595,80.998063,,-0.0634
230.449420,80.997173,,-0.0592
230.431248,80.996282,,-0.0546
230.413080,80.995390,,-0.0498
230.394921,80.994498,,-0.0443
230.376760,80.993604,,-0.0383
230.358607,80.992710,,-0.0319
230.340453,80.991815,,-0.0258
230.322303,80.990918,-0.1230,-0.0195
230.304161,80.990022,,-0.0124
230.286018,80.989124,,-0.0053
230.267878,80.988225,,0.0015
230.249742,80.987325,,0.0087
230.231609,80.986425,,0.0154
230.213480,80.985523,,0.0225
230.195355,80.984621,,0.0296
230.177233,80.983718,,0.0364
230.159120,80.982814,,0.0431
230.141005,80.981909,,0.0494
230.122894,80.981003,,0.0555
230.104786,80.980097,,0.0614
230.086682,80.979189,,0.0675
230.068582,80.978281,,0.0729
230.050489,80.977372,0.1907,0.0775
230.032401,80.976462,,0.0818
230.014311,80.975551,,0.0864
229.996225,80.974639,,0.0900
229.978147,80.973727,0.1004,0.0942
229.960068,80.972813,,0.0972
229.941992,80.971899,,0.1009
229.923925,80.970984,,0.1036
229.905861,80.970068,,0.1062
229.887796,80.969151,,0.1093
229.869740,80.968234,,0.1118
229.851683,80.967315,0.0724,0.1146
229.833629,80.966395,0.0785,0.1172
229.815578,80.965475,,0.1196
229.797532,80.964554,,0.1225
229.779494,80.963632,,0.1234
229.761454,80.962709,,0.1242
229.743418,80.961785,,0.1257
229.725386,80.960860,,0.1271
229.707358,80.959934,,0.1275
229.689333,80.959008,,0.1274
229.671311,80.958081,0.1780,0.1278
229.653294,80.957152,,0.1286
229.635280,80.956223,,0.1281
229.617274,80.955294,,0.1269
229.599267,80.954363,0.2153,0.1250
229.581264,80.953431,0.1710,0.1228
229.563265,80.952499,,0.1203
229.545268,80.951566,,0.1186
229.527281,80.950632,,0.1157
229.509297,80.949697,,0.1128
229.491312,80.948761,,0.1105
229.473335,80.947824,,0.1075
229.455362,80.946887,,0.1049
229.437388,80.945949,,0.1017
229.419422,80.945010,,0.0999
229.401455,80.944069,,0.0967
229.383497,80.943129,0.1651,0.0934
229.365542,80.942187,0.0225,0.0900
229.347586,80.941244,,0.0877
229.329634,80.940301,,0.0845
229.311690,80.939356,,0.0819
229.293746,80.938411,,0.0787
229.275809,80.937465,,0.0759
229.257872,80.936518,,0.0722
229.239938,80.935570,,0.0684
229.222008,80.934622,,0.0655
229.204081,80.933672,,0.0618
229.186164,80.932722,,0.0593
229.168245,80.931771,,0.0568
229.150334,80.930819,,0.0545
229.132422,80.929866,,0.0522
229.114518,80.928912,,0.0499
229.096614,80.927957,,0.0464
229.078718,80.927002,,0.0429
229.060821,80.926046,,0.0412
229.042927,80.925088,,0.0396
229.025043,80.924131,,0.0380
229.007161,80.923172,,0.0361
228.989279,80.922212,,0.0343
228.971401,80.921252,,0.0325
228.953531,80.920290,,0.0315
228.935660,80.919328,,0.0307
228.917797,80.918365,,0.0300
228.899934,80.917401,0.0935,0.0294
228.882074,80.916436,-0.0497,0.0281
228.864223,80.915471,0.0383,0.0277
228.846370,80.914504,-0.0733,0.0274
228.828526,80.913537,-0.1610,0.0263
228.810681,80.912569,0.1138,0.0263
228.792840,80.911600,0.1732,0.0255
228.775003,80.910630,,0.0258
228.757169,80.909659,,0.0251
228.739339,80.908687,,0.0256
228.721513,80.907715,,0.0263
228.703690,80.906741,,0.0272
228.685871,80.905767,,0.0282
228.668061,80.904792,,0.0293
228.650250,80.903816,,0.0307
228.632447,80.902840,,0.0324
228.614643,80.901862,,0.0343
228.596847,80.900884,,0.0363
228.579051,80.899905,,0.0369
228.561259,80.898925,,0.0387
228.543475,80.897944,,0.0404
228.525689,80.896963,,0.0419
228.507913,80.895980,,0.0431
228.490135,80.894997,,0.0439
228.472366,80.894013,,0.0447
228.454596,80.893027,,0.0451
228.436829,80.892041,,0.0450
228.419067,80.891055,,0.0448
228.401313,80.890067,,0.0446
228.383557,80.889079,,0.0444
228.365811,80.888090,,0.0441
228.348063,80.887099,,0.0438
228.330324,80.886109,-0.0633,0.0434
228.312584,80.885117,0.1352,0.0430
228.294848,80.884124,,0.0425
228.277120,80.883131,,0.0419
228.259396,80.882137,,0.0413
228.241671,80.881141,,0.0407
228.223955,80.880146,,0.0400
228.206238,80.879149,,0.0392
228.188525,80.878151,,0.0385
228.170820,80.877153,,0.0373
228.153118,80.876154,,0.0361
228.135417,80.875153,,0.0349
228.117719,80.874152,,0.0336
228.100025,80.873150,,0.0323
228.082339,80.872148,,0.0309
228.064652,80.871144,,0.0297
228.046974,80.870140,,0.0278
228.029295,80.869135,,0.0266
228.011619,80.868129,,0.0244
227.993953,80.867122,,0.0221
227.976285,80.866114,,0.0207
227.958621,80.865106,,0.0192
227.940961,80.864096,,0.0178
227.923310,80.863086,,0.0164
227.905657,80.862075,,0.0140
227.888014,80.861064,,0.0117
227.870373,80.860051,,0.0105
227.852733,80.859037,,0.0093
227.835096,80.858023,,0.0077
227.817462,80.857008,,0.0059
227.799833,80.855992,,0.0051
227.782208,80.854975,,0.0034
227.764590,80.853957,,0.0018
227.746973,80.852939,,0.0003
227.729363,80.851920,-0.0057,-0.0003
227.711753,80.850899,,-0.0009
227.694151,80.849879,,-0.0021
227.676549,80.848857,,-0.0026
227.658955,80.847834,,-0.0032
227.641360,80.846811,,-0.0038
227.623774,80.845787,,-0.0048
227.606186,80.844761,,-0.0058
227.588608,80.843736,,-0.0066
227.571029,80.842709,,-0.0073
227.553457,80.841681,,-0.0068
227.535890,80.840653,,-0.0061
227.518323,80.839624,,-0.0063
227.500763,80.838594,,-0.0066
227.483208,80.837563,,-0.0059
227.465651,80.836531,,-0.0063
227.448099,80.835498,,-0.0067
227.430555,80.834465,,-0.0052
227.413015,80.833431,,-0.0025
227.395475,80.832396,,-0.0003
227.377943,80.831360,0.0651,0.0021
227.360410,80.830324,,0.0048
227.342881,80.829286,,0.0074
227.325360,80.828248,,0.0092
227.307839,80.827209,,0.0108
227.290322,80.826169,,0.0122
227.272809,80.825128,,0.0135
227.255299,80.824086,,0.0155
227.237798,80.823044,,0.0174
227.220296,80.822000,,0.0182
227.202803,80.820956,,0.0189
227.185309,80.819911,,0.0206
227.167824,80.818866,0.0012,0.0222
227.150338,80.817819,,0.0225
227.132856,80.816772,,0.0239
227.115382,80.815724,,0.0253
227.097912,80.814675,,0.0266
227.080442,80.813625,,0.0265
227.062980,80.812575,,0.0262
227.045521,80.811523,,0.0271
227.028062,80.810471,,0.0267
227.010608,80.809418,,0.0262
226.993161,80.808364,,0.0258
226.975714,80.807309,,0.0263
226.958276,80.806254,,0.0267
226.940837,80.805197,,0.0261
226.923401,80.804140,,0.0255
226.905974,80.803082,,0.0248
226.888547,80.802023,,0.0249
226.871128,80.800964,,0.0243
226.853709,80.799903,,0.0237
226.836293,80.798842,,0.0234
226.818886,80.797780,,0.0228
226.801483,80.796717,,0.0222
226.784079,80.795653,,0.0216
226.766683,80.794589,,0.0209
226.749287,80.793524,,0.0200
226.731900,80.792458,,0.0192
226.714512,80.791390,,0.0184
226.697132,80.790323,,0.0175
226.679757,80.789254,,0.0166
226.662380,80.788185,,0.0158
226.645012,80.787115,,0.0149
226.627644,80.786044,,0.0140
226.610284,80.784972,,0.0131
226.592929,80.783900,,0.0122
226.575572,80.782826,-0.1931,0.0113
226.558220,80.781752,0.0365,0.0105
226.540876,80.780677,0.1172,0.0097
226.523532,80.779601,,0.0089
226.506191,80.778524,,0.0081
226.488859,80.777447,,0.0069
226.471527,80.776368,,0.0057
226.454202,80.775289,0.0941,0.0045
226.436878,80.774209,,0.0033
226.419562,80.773128,,0.0024
226.402245,80.772047,,0.0013
226.384937,80.770965,,0.0003
226.367628,80.769881,,-0.0005
226.350327,80.768797,,-0.0013
226.333027,80.767713,,-0.0020
226.315734,80.766627,,-0.0026
226.298441,80.765541,,-0.0031
226.281157,80.764454,,-0.0038
226.263872,80.763365,,-0.0037
226.246596,80.762277,,-0.0045
226.229319,80.761187,,-0.0041
226.212050,80.760097,,-0.0038
226.194786,80.759006,,-0.0034
226.177526,80.757914,,-0.0030
226.160265,80.756821,,-0.0027
226.143012,80.755727,,-0.0022
226.125759,80.754633,,-0.0015
226.108511,80.753537,,-0.0006
226.091270,80.752442,-0.4348,0.0004
226.074034,80.751345,-0.3893,0.0004
226.056797,80.750247,0.0015,0.0011
226.039564,80.749148,0.1322,0.0019
226.022339,80.748049,0.1408,0.0028
226.005115,80.746949,0.1122,0.0038
225.987894,80.745848,,0.0048
225.970677,80.744746,,0.0059
225.953468,80.743644,0.1516,0.0071
225.936264,80.742541,,0.0079
225.919059,80.741437,,0.0081
225.901863,80.740332,,0.0090
225.884666,80.739226,,0.0093
225.867477,80.738120,0.2385,0.0092
225.850288,80.737012,0.1426,0.0100
225.833104,80.735904,-0.1436,0.0110
225.815928,80.734795,-0.0557,0.0120
225.798755,80.733686,0.0313,0.0130
225.781587,80.732576,,0.0132
225.764419,80.731464,,0.0142
225.747259,80.730352,,0.0152
225.730102,80.729240,,0.0161
225.712950,80.728126,,0.0170
225.695802,80.727012,,0.0179
225.678654,80.725896,,0.0187
225.661509,80.724780,,0.0201
225.644373,80.723664,,0.0194
225.627242,80.722546,,0.0188
225.610114,80.721428,,0.0199
225.592990,80.720309,,0.0190
225.575866,80.719189,,0.0180
225.558750,80.718068,,0.0172
225.541634,80.716946,,0.0163
225.524526,80.715824,,0.0153
225.507419,80.714701,,0.0144
225.490315,80.713576,,0.0146
225.473220,80.712452,,0.0136
225.456124,80.711326,,0.0126
225.439036,80.710200,,0.0131
225.421949,80.709073,,0.0125
225.404869,80.707945,,0.0120
225.387794,80.706816,,0.0114
225.370723,80.705687,,0.0109
225.353652,80.704556,,0.0103
225.336588,80.703425,,0.0098
225.319526,80.702293,,0.0092
225.302471,80.701161,,0.0102
225.285416,80.700027,,0.0100
225.268365,80.698893,,0.0111
225.251322,80.697758,,0.0115
225.234279,80.696622,,0.0119
225.217244,80.695485,,0.0126
225.200209,80.694348,,0.0137
225.183183,80.693210,,0.0148
225.166161,80.692071,,0.0159
225.149138,80.690931,,0.0170
225.132119,80.689790,,0.0181
225.115109,80.688649,,0.0193
225.098103,80.687507,,0.0204
225.081097,80.686364,,0.0215
225.064099,80.685220,,0.0226
225.047106,80.684076,,0.0237
225.030112,80.682930,,0.0256
225.013126,80.681784,,0.0278
224.996140,80.680637,,0.0300
224.979163,80.679490,,0.0319
224.962185,80.678341,,0.0340
224.945216,80.677192,,0.0358
224.928251,80.676042,,0.0381
224.911286,80.674891,,0.0403
224.894329,80.673740,,0.0424
224.877372,80.672588,,0.0444
224.860423,80.671434,,0.0454
224.843478,80.670281,,0.0473
224.826534,80.669126,,0.0491
224.809597,80.667971,,0.0508
224.792661,80.666814,,0.0524
224.775733,80.665657,,0.0539
224.758809,80.664500,,0.0553
224.741889,80.663341,,0.0566
224.724973,80.662182,,0.0577
224.708057,80.661022,,0.0588
224.691145,80.659860,,0.0597
224.674241,80.658699,,0.0603
224.657338,80.657536,,0.0613
224.640443,80.656373,,0.0622
224.623548,80.655209,0.1002,0.0626
224.606661,80.654044,,0.0634
224.589778,80.652879,,0.0632
224.572895,80.651712,,0.0631
224.556020,80.650545,,0.0629
224.539145,80.649377,,0.0626
224.522279,80.648208,,0.0621
224.505416,80.647039,,0.0611
224.488554,80.645869,,0.0611
224.471700,80.644698,,0.0610
224.454850,80.643526,,0.0607
224.438004,80.642353,,0.0604
224.421162,80.641180,,0.0599
224.404320,80.640006,,0.0594
224.387487,80.638831,,0.0587
224.370657,80.637656,,0.0581
224.353828,80.636479,,0.0575
224.337007,80.635302,,0.0568
224.320190,80.634124,,0.0554
224.303373,80.632945,,0.0538
224.286564,80.631765,,0.0522
224.269760,80.630585,,0.0506
224.252955,80.629404,,0.0501
224.236159,80.628222,,0.0487
224.219363,80.627039,,0.0479
224.202571,80.625856,,0.0471
224.185787,80.624672,,0.0463
224.169008,80.623487,,0.0456
224.152233,80.622301,,0.0448
224.135457,80.621115,,0.0441
224.118690,80.619928,,0.0428
224.101927,80.618740,,0.0420
224.085169,80.617551,-0.1024,0.0412
224.068414,80.616361,0.0264,0.0404
224.051660,80.615171,0.0884,0.0385
224.034913,80.613980,0.0447,0.0374
224.018167,80.612788,0.0560,0.0361
224.001429,80.611595,,0.0345
223.984691,80.610402,,0.0335
223.967957,80.609207,,0.0325
223.951232,80.608013,,0.0315
223.934506,80.606817,,0.0305
223.917789,80.605620,,0.0296
223.901072,80.604423,,0.0287
223.884363,80.603225,,0.0267
223.867659,80.602026,,0.0249
223.850958,80.600827,,0.0235
223.834262,80.599627,,0.0220
223.817570,80.598426,,0.0205
223.800882,80.597224,,0.0191
223.784198,80.596022,,0.0177
223.767518,80.594818,,0.0162
223.750839,80.593614,,0.0146
223.734168,80.592409,,0.0130
223.717500,80.591204,,0.0111
223.700837,80.589997,,0.0096
223.684178,80.588790,,0.0078
223.667520,80.587582,,0.0060
223.650869,80.586374,,0.0042
223.634223,80.585164,,0.0025
223.617581,80.583954,,0.0007
223.600943,80.582743,,-0.0011
223.584305,80.581531,,-0.0028
223.567675,80.580319,,-0.0046
223.551050,80.579106,,-0.0064
223.534429,80.577892,,-0.0081
223.517812,80.576677,,-0.0099
223.501196,80.575462,,-0.0118
223.484587,80.574245,,-0.0137
223.467979,80.573028,,-0.0155
223.451378,80.571810,,-0.0172
223.434782,80.570592,,-0.0189
223.418187,80.569372,,-0.0207
223.401599,80.568153,,-0.0229
223.385012,80.566931,,-0.0249
223.368429,80.565710,,-0.0270
223.351854,80.564487,,-0.0290
223.335283,80.563264,,-0.0311
223.318716,80.562041,,-0.0328
223.302150,80.560816,,-0.0349
223.285592,80.559591,,-0.0369
223.269039,80.558365,,-0.0390
223.252489,80.557138,,-0.0408
223.235939,80.555910,,-0.0423
223.219398,80.554682,,-0.0438
223.202861,80.553453,,-0.0453
223.186328,80.552223,,-0.0468
223.169800,80.550992,,-0.0484
223.153276,80.549761,,-0.0500
223.136751,80.548529,,-0.0516
223.120235,80.547296,-0.3755,-0.0532
223.103723,80.546062,,-0.0550
223.087216,80.544828,,-0.0570
223.070712,80.543593,0.0781,-0.0589
223.054213,80.542357,-0.0620,-0.0607
223.037714,80.541120,0.0039,-0.0625
223.021224,80.539883,,-0.0642
223.004737,80.538645,,-0.0659
222.988255,80.537406,,-0.0675
222.971777,80.536167,,-0.0690
222.955299,80.534926,0.0229,-0.0705
222.938829,80.533685,,-0.0719
222.922363,80.532443,,-0.0733
222.905902,80.531201,,-0.0746
222.889445,80.529957,,-0.0758
222.872992,80.528713,,-0.0766
222.856544,80.527468,,-0.0773
222.840100,80.526223,-0.1713,-0.0781
222.823660,80.524977,,-0.0787
222.807220,80.523729,,-0.0789
222.790788,80.522481,,-0.0791
222.774361,80.521233,,-0.0791
222.757934,80.519983,,-0.0789
222.741515,80.518733,,-0.0785
222.725100,80.517482,,-0.0779
222.708690,80.516231,,-0.0774
222.692280,80.514978,,-0.0764
222.675878,80.513725,,-0.0753
222.659481,80.512472,,-0.0741
222.643087,80.511217,,-0.0731
222.626698,80.509962,,-0.0721
222.610314,80.508706,,-0.0709
222.593933,80.507449,,-0.0695
222.577552,80.506192,-0.0801,-0.0679
222.561180,80.504933,-0.2505,-0.0661
222.544812,80.503674,-0.3852,-0.0641
222.528445,80.502414,,-0.0618
222.512085,80.501154,0.0009,-0.0594
222.495730,80.499893,-0.0150,-0.0567
222.479375,80.498631,,-0.0539
222.463028,80.497368,,-0.0511
222.446686,80.496105,,-0.0481
222.430348,80.494840,,-0.0450
222.414014,80.493576,,-0.0418
222.397680,80.492310,,-0.0384
222.381354,80.491043,,-0.0349
222.365033,80.489776,,-0.0313
222.348716,80.488508,,-0.0276
222.332399,80.487239,,-0.0238
222.316091,80.485970,,-0.0199
222.299787,80.484700,,-0.0159
222.283487,80.483429,,-0.0119
222.267187,80.482157,,-0.0076
222.250895,80.480885,,-0.0032
222.234608,80.479612,,0.0011
222.218321,80.478338,,0.0053
222.202043,80.477064,,0.0095
222.185768,80.475789,,0.0140
222.169498,80.474513,,0.0185
222.153232,80.473236,,0.0228
222.136970,80.471959,,0.0270
222.120709,80.470680,,0.0311
222.104456,80.469401,,0.0351
222.088207,80.468122,,0.0391
222.071958,80.466841,,0.0429
222.055718,80.465560,,0.0466
222.039482,80.464278,,0.0503
222.023246,80.462995,,0.0538
222.007019,80.461712,,0.0572
221.990796,80.460428,,0.0606
221.974577,80.459143,,0.0639
221.958358,80.457858,,0.0671
221.942148,80.456571,,0.0701
221.925942,80.455284,,0.0730
221.909740,80.453997,-0.0473,0.0757
221.893543,80.452708,0.0546,0.0785
221.877346,80.451419,0.1003,0.0812
221.861156,80.450129,-0.0130,0.0840
221.844972,80.448839,,0.0865
221.828791,80.447547,,0.0890
221.812615,80.446255,,0.0913
221.796440,80.444962,,0.0935
221.780272,80.443669,,0.0956
221.764108,80.442374,,0.0976
221.747946,80.441079,,0.0998
221.731791,80.439784,,0.1018
221.715641,80.438487,0.0858,0.1035
221.699494,80.437190,0.0559,0.1052
221.683352,80.435892,0.1897,0.1070
221.667215,80.434594,0.1200,0.1089
221.651081,80.433294,-0.0042,0.1108
221.634952,80.431994,0.1382,0.1127
221.618828,80.430694,0.1628,0.1149
221.602707,80.429392,0.2095,0.1170
221.586591,80.428090,0.1106,0.1189
221.570475,80.426787,,0.1210
221.554367,80.425483,,0.1231
221.538264,80.424179,,0.1251
221.522165,80.422874,0.1592,0.1271
221.506070,80.421568,,0.1291
221.489980,80.420261,,0.1312
221.473893,80.418954,,0.1333
221.457811,80.417646,,0.1352
221.441733,80.416337,,0.1372
221.425656,80.415027,0.1348,0.1394
221.409587,80.413717,0.1863,0.1415
221.393522,80.412406,0.1580,0.1434
221.377462,80.411095,,0.1453
221.361406,80.409782,,0.1471
221.345354,80.408469,,0.1489
221.329307,80.407156,,0.1508
221.313263,80.405841,,0.1525
221.297225,80.404526,0.0328,0.1541
221.281190,80.403210,0.1131,0.1558
221.265160,80.401894,0.1177,0.1574
221.249134,80.400576,,0.1591
221.233112,80.399258,,0.1608
221.217091,80.397939,,0.1625
221.201078,80.396620,0.1446,0.1641
221.185069,80.395299,,0.1658
221.169064,80.393978,,0.1675
221.153064,80.392657,,0.1688
221.137064,80.391334,,0.1702
221.121073,80.390011,,0.1718
221.105086,80.388687,,0.1732
221.089103,80.387363,0.1708,0.1744
221.073124,80.386037,0.2736,0.1753
221.057149,80.384712,0.2053,0.1760
221.041179,80.383385,0.2790,0.1764
221.025210,80.382057,0.2597,0.1761
221.009248,80.380729,0.2386,0.1754
220.993291,80.379400,0.1758,0.1744
220.977334,80.378070,0.2160,0.1732
220.961385,80.376740,0.1902,0.1719
220.945441,80.375409,0.1203,0.1705
220.929501,80.374078,0.1740,0.1692
220.913566,80.372745,,0.1679
220.897630,80.371412,,0.1665
220.881704,80.370078,,0.1649
220.865777,80.368743,,0.1635
220.849858,80.367408,,0.1620
220.833945,80.366072,,0.1604
220.818035,80.364736,0.0883,0.1586
220.802129,80.363398,0.2625,0.1566
220.786228,80.362060,0.1258,0.1545
220.770331,80.360721,0.1310,0.1523
220.754435,80.359382,0.1971,0.1505
220.738547,80.358041,0.0671,0.1481
220.722659,80.356700,0.1706,0.1458
220.706779,80.355359,0.1288,0.1436
220.690904,80.354016,0.1679,0.1411
220.675033,80.352673,0.1729,0.1385
220.659166,80.351330,0.1334,0.1359
220.643304,80.349985,0.2618,0.1332
220.627446,80.348640,0.2278,0.1302
220.611589,80.347294,0.1836,0.1274
220.595739,80.345947,0.1800,0.1245
220.579894,80.344600,0.0330,0.1214
220.564054,80.343252,0.3290,0.1176
220.548218,80.341903,0.1778,0.1135
220.532386,80.340554,0.0948,0.1093
220.516554,80.339204,,0.1049
220.500731,80.337853,,0.1007
220.484912,80.336501,,0.0965
220.469097,80.335149,,0.0921
220.453287,80.333796,-0.2060,0.0878
220.437481,80.332443,0.0676,0.0840
220.421679,80.331088,,0.0804
220.405882,80.329734,,0.0769
220.390089,80.328378,,0.0735
220.374300,80.327021,0.2346,0.0702
220.358515,80.325664,0.2058,0.0668
220.342735,80.324306,,0.0646
220.326956,80.322948,,0.0624
220.311184,80.321588,,0.0602
220.295417,80.320229,,0.0582
220.279654,80.318868,,0.0561
220.263896,80.317507,,0.0541
220.248142,80.316145,0.0177,0.0522
220.232392,80.314782,-0.1525,0.0505
220.216643,80.313418,0.0197,0.0490
220.200902,80.312054,0.1026,0.0476
220.185165,80.310689,,0.0464
220.169433,80.309324,,0.0440
220.153705,80.307958,,0.0434
220.137981,80.306591,,0.0427
220.122262,80.305223,,0.0420
220.106546,80.303855,,0.0407
220.090836,80.302486,,0.0402
220.075129,80.301116,,0.0397
220.059427,80.299746,,0.0393
220.043729,80.298375,,0.0391
220.028036,80.297003,,0.0393
220.012347,80.295631,,0.0384
219.996662,80.294257,,0.0388
219.980981,80.292884,,0.0397
219.965305,80.291509,,0.0400
219.949633,80.290134,,0.0415
219.933966,80.288758,,0.0432
219.918303,80.287381,,0.0449
219.902644,80.286004,0.1066,0.0467
219.886990,80.284626,,0.0477
219.871335,80.283247,,0.0489
219.855690,80.281867,,0.0502
219.840049,80.280487,,0.0515
219.824412,80.279106,,0.0530
219.808779,80.277725,0.1810,0.0545
219.793147,80.276342,,0.0562
219.777523,80.274960,-0.1451,0.0579
219.761903,80.273576,,0.0598
219.746288,80.272192,-0.3629,0.0618
219.730676,80.270807,,0.0639
219.715070,80.269421,,0.0661
219.699467,80.268035,,0.0684
219.683869,80.266648,,0.0707
219.668276,80.265260,,0.0732
219.652687,80.263872,,0.0756
219.637102,80.262483,,0.0780
219.621521,80.261093,,0.0805
219.605945,80.259703,,0.0832
219.590369,80.258311,,0.0860
219.574802,80.256919,,0.0886
219.559239,80.255527,,0.0912
219.543680,80.254134,,0.0939
219.528125,80.252740,,0.0968
219.512575,80.251345,,0.0996
219.497029,80.249950,,0.1024
219.481488,80.248554,,0.1052
219.465951,80.247158,,0.1080
219.450418,80.245760,,0.1107
219.434890,80.244362,,0.1134
219.419366,80.242964,,0.1161
219.403846,80.241564,,0.1186
219.388330,80.240164,,0.1211
219.372815,80.238763,0.2047,0.1234
219.357309,80.237362,,0.1256
219.341806,80.235960,,0.1278
219.326308,80.234557,0.2096,0.1298
219.310814,80.233153,0.1627,0.1315
219.295325,80.231749,0.0479,0.1332
219.279840,80.230345,0.1880,0.1347
219.264359,80.228939,0.1883,0.1360
219.248883,80.227533,,0.1371
219.233411,80.226126,,0.1379
219.217943,80.224718,,0.1386
219.202480,80.223310,0.0925,0.1391
219.187021,80.221901,-0.1044,0.1394
219.171567,80.220492,,0.1396
219.156117,80.219082,,0.1395
219.140667,80.217670,0.0962,0.1392
219.125226,80.216259,0.2151,0.1387
219.109788,80.214846,0.1969,0.1380
219.094356,80.213433,0.2454,0.1371
219.078923,80.212019,0.2123,0.1362
219.063499,80.210605,0.3114,0.1350
219.048080,80.209190,0.2015,0.1338
219.032664,80.207774,,0.1323
219.017253,80.206358,,0.1307
219.001847,80.204941,,0.1289
218.986441,80.203523,,0.1271
218.971043,80.202105,,0.1254
218.955649,80.200686,,0.1237
218.940260,80.199266,,0.1221
218.924875,80.197845,,0.1206
218.909495,80.196424,,0.1194
218.894119,80.195003,,0.1183
218.878747,80.193580,,0.1169
218.863380,80.192157,,0.1156
218.848017,80.190733,,0.1145
218.832658,80.189309,,0.1133
218.817304,80.187884,,0.1114
218.801954,80.186458,,0.1097
218.786608,80.185032,,0.1076
218.771263,80.183604,,0.1056
218.755926,80.182176,,0.1035
218.740594,80.180748,,0.1012
218.725261,80.179318,,0.0992
218.709938,80.177888,-0.2672,0.0973
218.694618,80.176458,0.0290,0.0958
218.679299,80.175026,,0.0947
218.663988,80.173595,0.2411,0.0935
218.648682,80.172162,0.1118,0.0923
218.633375,80.170729,0.0584,0.0914
218.618078,80.169295,-0.0240,0.0903
218.602784,80.167860,-0.0763,0.0897
218.587495,80.166425,-0.0931,0.0891
218.572206,80.164989,0.0660,0.0887
218.556926,80.163552,,0.0886
218.541650,80.162115,,0.0890
218.526379,80.160677,,0.0895
218.511111,80.159239,,0.0896
218.495848,80.157800,0.1257,0.0897
218.480590,80.156360,0.2309,0.0900
218.465336,80.154919,0.3217,0.0901
218.450086,80.153478,0.2500,0.0898
